date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2009-03-08,4.958333333333333,7.0,3.0,2.375,-0.3333333333333333,-0.20833333333333334,2.3333333333333335,-1.7083333333333333,-1.4166666666666667,1002.0416666666666,1006.2916666666666,1015.375,99.0,96.0,96.0,98.0,90.0,90.0,4.0,0.0,2.0,0.0,-1.0,-2.0,4.0,0.0,0.0,0.0,-3.0,-3.0,1003.0,1011.0,1019.0,999.0,1003.0,1011.0,0.0,0.0,0.0
2009-03-09,2.375,4.0,1.0,4.958333333333333,2.375,-0.3333333333333333,4.541666666666667,2.3333333333333335,-1.7083333333333333,998.9583333333334,1002.0416666666666,1006.2916666666666,98.0,99.0,96.0,97.0,98.0,90.0,7.0,4.0,0.0,3.0,0.0,-1.0,7.0,4.0,0.0,3.0,0.0,-3.0,1002.0,1003.0,1011.0,996.0,999.0,1003.0,0.0,0.0,0.0
2009-03-10,1.9583333333333333,3.0,1.0,2.375,4.958333333333333,2.375,2.125,4.541666666666667,2.3333333333333335,998.5833333333334,998.9583333333334,1002.0416666666666,99.0,98.0,99.0,96.0,97.0,98.0,4.0,7.0,4.0,1.0,3.0,0.0,4.0,7.0,4.0,1.0,3.0,0.0,1000.0,1002.0,1003.0,998.0,996.0,999.0,0.0,0.0,0.0
2009-03-11,3.625,8.0,1.0,1.9583333333333333,2.375,4.958333333333333,1.1666666666666667,2.125,4.541666666666667,1004.75,998.5833333333334,998.9583333333334,96.0,99.0,98.0,93.0,96.0,97.0,3.0,4.0,7.0,1.0,1.0,3.0,2.0,4.0,7.0,1.0,1.0,3.0,1011.0,1000.0,1002.0,999.0,998.0,996.0,0.0,0.0,0.0
2009-03-12,4.208333333333333,10.0,0.0,3.625,1.9583333333333333,2.375,2.25,1.1666666666666667,2.125,1013.2916666666666,1004.75,998.5833333333334,97.0,96.0,99.0,96.0,93.0,96.0,8.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1016.0,1011.0,1000.0,1011.0,999.0,998.0,0.0,0.0,0.0
2009-03-13,3.4583333333333335,7.0,0.0,4.208333333333333,3.625,1.9583333333333333,2.5,2.25,1.1666666666666667,1016.3333333333334,1013.2916666666666,1004.75,96.0,97.0,96.0,95.0,96.0,93.0,10.0,8.0,3.0,0.0,1.0,1.0,5.0,4.0,2.0,0.0,1.0,1.0,1017.0,1016.0,1011.0,1016.0,1011.0,999.0,0.0,0.0,0.0
2009-03-14,1.3333333333333333,2.0,0.0,3.4583333333333335,4.208333333333333,3.625,1.625,2.5,2.25,1015.125,1016.3333333333334,1013.2916666666666,97.0,96.0,97.0,96.0,95.0,96.0,7.0,10.0,8.0,0.0,0.0,1.0,3.0,5.0,4.0,0.0,0.0,1.0,1016.0,1017.0,1016.0,1014.0,1016.0,1011.0,0.0,0.0,0.0
2009-03-15,1.125,3.0,0.0,1.3333333333333333,3.4583333333333335,4.208333333333333,0.625,1.625,2.5,1013.875,1015.125,1016.3333333333334,97.0,97.0,96.0,95.0,96.0,95.0,2.0,7.0,10.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1015.0,1016.0,1017.0,1013.0,1014.0,1016.0,0.0,0.0,0.0
2009-03-16,1.625,3.0,0.0,1.125,1.3333333333333333,3.4583333333333335,0.4583333333333333,0.625,1.625,1019.2916666666666,1013.875,1015.125,98.0,97.0,97.0,93.0,95.0,96.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,-1.0,0.0,0.0,1023.0,1015.0,1016.0,1016.0,1013.0,1014.0,0.0,0.0,0.0
2009-03-17,0.7083333333333334,2.0,0.0,1.625,1.125,1.3333333333333333,1.2916666666666667,0.4583333333333333,0.625,1025.0833333333333,1019.2916666666666,1013.875,99.0,98.0,97.0,95.0,93.0,95.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,-1.0,0.0,1028.0,1023.0,1015.0,1023.0,1016.0,1013.0,0.0,0.0,0.0
2009-03-18,1.2916666666666667,4.0,-1.0,0.7083333333333334,1.625,1.125,-0.25,1.2916666666666667,0.4583333333333333,1022.7083333333334,1025.0833333333333,1019.2916666666666,96.0,99.0,98.0,92.0,95.0,93.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,0.0,-1.0,1028.0,1028.0,1023.0,1014.0,1023.0,1016.0,0.0,0.0,0.0
2009-03-19,1.4583333333333333,5.0,-1.0,1.2916666666666667,0.7083333333333334,1.625,0.5416666666666666,-0.25,1.2916666666666667,1010.4166666666666,1022.7083333333334,1025.0833333333333,99.0,96.0,99.0,94.0,92.0,95.0,4.0,2.0,3.0,-1.0,0.0,0.0,3.0,0.0,2.0,-1.0,-1.0,0.0,1014.0,1028.0,1028.0,1009.0,1014.0,1023.0,0.0,0.0,0.0
2009-03-20,2.25,5.0,1.0,1.4583333333333333,1.2916666666666667,0.7083333333333334,1.0416666666666667,0.5416666666666666,-0.25,1012.25,1010.4166666666666,1022.7083333333334,99.0,99.0,96.0,97.0,94.0,92.0,5.0,4.0,2.0,-1.0,-1.0,0.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,1015.0,1014.0,1028.0,1011.0,1009.0,1014.0,0.0,0.0,0.0
2009-03-21,2.5,5.0,0.0,2.25,1.4583333333333333,1.2916666666666667,1.7916666666666667,1.0416666666666667,0.5416666666666666,1019.5416666666666,1012.25,1010.4166666666666,99.0,99.0,99.0,97.0,97.0,94.0,5.0,5.0,4.0,1.0,-1.0,-1.0,3.0,3.0,3.0,1.0,-1.0,-1.0,1023.0,1015.0,1014.0,1015.0,1011.0,1009.0,0.0,0.0,0.0
2009-03-22,0.75,3.0,-2.0,2.5,2.25,1.4583333333333333,0.5833333333333334,1.7916666666666667,1.0416666666666667,1019.0833333333334,1019.5416666666666,1012.25,96.0,99.0,99.0,89.0,97.0,97.0,5.0,5.0,5.0,0.0,1.0,-1.0,2.0,3.0,3.0,-1.0,1.0,-1.0,1023.0,1023.0,1015.0,1013.0,1015.0,1011.0,0.0,0.0,0.0
2009-03-23,0.5,2.0,-3.0,0.75,2.5,2.25,-1.25,0.5833333333333334,1.7916666666666667,1006.5,1019.0833333333334,1019.5416666666666,91.0,96.0,99.0,88.0,89.0,97.0,3.0,5.0,5.0,-2.0,0.0,1.0,-1.0,2.0,3.0,-3.0,-1.0,1.0,1012.0,1023.0,1023.0,1004.0,1013.0,1015.0,0.0,0.0,0.0
2009-03-24,2.2916666666666665,6.0,0.0,0.5,0.75,2.5,-1.2916666666666667,-1.25,0.5833333333333334,997.5,1006.5,1019.0833333333334,94.0,91.0,96.0,89.0,88.0,89.0,2.0,3.0,5.0,-3.0,-2.0,0.0,1.0,-1.0,2.0,-4.0,-3.0,-1.0,1005.0,1012.0,1023.0,992.0,1004.0,1013.0,0.0,0.0,0.0
2009-03-25,1.875,5.0,-1.0,2.2916666666666665,0.5,0.75,0.875,-1.2916666666666667,-1.25,991.25,997.5,1006.5,95.0,94.0,91.0,93.0,89.0,88.0,6.0,2.0,3.0,0.0,-3.0,-2.0,4.0,1.0,-1.0,-1.0,-4.0,-3.0,994.0,1005.0,1012.0,989.0,992.0,1004.0,0.0,0.0,0.0
2009-03-26,1.7916666666666667,6.0,-2.0,1.875,2.2916666666666665,0.5,-0.4583333333333333,0.875,-1.2916666666666667,997.375,991.25,997.5,98.0,95.0,94.0,91.0,93.0,89.0,5.0,6.0,2.0,-1.0,0.0,-3.0,0.0,4.0,1.0,-1.0,-1.0,-4.0,1001.0,994.0,1005.0,994.0,989.0,992.0,0.0,0.0,0.0
2009-03-27,2.5,7.0,-2.0,1.7916666666666667,1.875,2.2916666666666665,-1.1666666666666667,-0.4583333333333333,0.875,1008.75,997.375,991.25,99.0,98.0,95.0,94.0,91.0,93.0,6.0,5.0,6.0,-2.0,-1.0,0.0,1.0,0.0,4.0,-3.0,-1.0,-1.0,1014.0,1001.0,994.0,1002.0,994.0,989.0,0.0,0.0,0.0
2009-03-28,4.708333333333333,10.0,-1.0,2.5,1.7916666666666667,1.875,-1.875,-1.1666666666666667,-0.4583333333333333,1014.625,1008.75,997.375,95.0,99.0,98.0,82.0,94.0,91.0,7.0,6.0,5.0,-2.0,-2.0,-1.0,0.0,1.0,0.0,-3.0,-3.0,-1.0,1017.0,1014.0,1001.0,1014.0,1002.0,994.0,0.0,0.0,0.0
2009-03-29,7.708333333333333,13.0,3.0,4.708333333333333,2.5,1.7916666666666667,-0.5,-1.875,-1.1666666666666667,1017.7916666666666,1014.625,1008.75,85.0,95.0,99.0,76.0,82.0,94.0,10.0,7.0,6.0,-1.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,-3.0,-3.0,1019.0,1017.0,1014.0,1017.0,1014.0,1002.0,0.0,0.0,0.0
2009-03-30,7.416666666666667,10.0,4.0,7.708333333333333,4.708333333333333,2.5,1.2083333333333333,-0.5,-1.875,1018.75,1017.7916666666666,1014.625,81.0,85.0,95.0,60.0,76.0,82.0,13.0,10.0,7.0,3.0,-1.0,-2.0,3.0,1.0,0.0,-2.0,-2.0,-3.0,1020.0,1019.0,1017.0,1018.0,1017.0,1014.0,0.0,0.0,0.0
2009-03-31,6.583333333333333,9.0,2.0,7.416666666666667,7.708333333333333,4.708333333333333,3.9166666666666665,1.2083333333333333,-0.5,1016.625,1018.75,1017.7916666666666,97.0,81.0,85.0,70.0,60.0,76.0,10.0,13.0,10.0,4.0,3.0,-1.0,8.0,3.0,1.0,-2.0,-2.0,-2.0,1018.0,1020.0,1019.0,1016.0,1018.0,1017.0,0.0,0.0,0.0
2009-04-01,6.458333333333333,12.0,1.0,6.583333333333333,7.416666666666667,7.708333333333333,5.208333333333333,3.9166666666666665,1.2083333333333333,1021.375,1016.625,1018.75,98.0,97.0,81.0,96.0,70.0,60.0,9.0,10.0,13.0,2.0,4.0,3.0,8.0,8.0,3.0,4.0,-2.0,-2.0,1023.0,1018.0,1020.0,1018.0,1016.0,1018.0,0.0,0.0,0.0
2009-04-02,6.458333333333333,10.0,2.0,6.458333333333333,6.583333333333333,7.416666666666667,2.2916666666666665,5.208333333333333,3.9166666666666665,1020.25,1021.375,1016.625,97.0,98.0,97.0,83.0,96.0,70.0,12.0,9.0,10.0,1.0,2.0,4.0,4.0,8.0,8.0,0.0,4.0,-2.0,1023.0,1023.0,1018.0,1018.0,1018.0,1016.0,0.0,0.0,0.0
2009-04-03,6.916666666666667,13.0,0.0,6.458333333333333,6.458333333333333,6.583333333333333,1.9583333333333333,2.2916666666666665,5.208333333333333,1022.4166666666666,1020.25,1021.375,91.0,97.0,98.0,87.0,83.0,96.0,10.0,12.0,9.0,2.0,1.0,2.0,5.0,4.0,8.0,1.0,0.0,4.0,1026.0,1023.0,1023.0,1018.0,1018.0,1018.0,0.0,0.0,0.0
2009-04-04,9.75,17.0,4.0,6.916666666666667,6.458333333333333,6.458333333333333,1.25,1.9583333333333333,2.2916666666666665,1022.5833333333334,1022.4166666666666,1020.25,96.0,91.0,97.0,81.0,87.0,83.0,13.0,10.0,12.0,0.0,2.0,1.0,3.0,5.0,4.0,0.0,1.0,0.0,1026.0,1026.0,1023.0,1018.0,1018.0,1018.0,0.0,0.0,0.0
2009-04-05,11.083333333333334,18.0,3.0,9.75,6.916666666666667,6.458333333333333,2.625,1.25,1.9583333333333333,1015.5416666666666,1022.5833333333334,1022.4166666666666,88.0,96.0,91.0,81.0,81.0,87.0,17.0,13.0,10.0,4.0,0.0,2.0,5.0,3.0,5.0,1.0,0.0,1.0,1017.0,1026.0,1026.0,1014.0,1018.0,1018.0,0.0,0.0,0.0
2009-04-06,12.5,20.0,7.0,11.083333333333334,9.75,6.916666666666667,3.9166666666666665,2.625,1.25,1017.8333333333334,1015.5416666666666,1022.5833333333334,94.0,88.0,96.0,50.0,81.0,81.0,18.0,17.0,13.0,3.0,4.0,0.0,7.0,5.0,3.0,0.0,1.0,0.0,1019.0,1017.0,1026.0,1017.0,1014.0,1018.0,0.0,0.0,0.0
2009-04-07,10.666666666666666,17.0,4.0,12.5,11.083333333333334,9.75,4.791666666666667,3.9166666666666665,2.625,1016.4583333333334,1017.8333333333334,1015.5416666666666,75.0,94.0,88.0,57.0,50.0,81.0,20.0,18.0,17.0,7.0,3.0,4.0,8.0,7.0,5.0,1.0,0.0,1.0,1018.0,1019.0,1017.0,1015.0,1017.0,1014.0,0.0,0.0,0.0
2009-04-08,9.5,15.0,5.0,10.666666666666666,12.5,11.083333333333334,3.4583333333333335,4.791666666666667,3.9166666666666665,1015.75,1016.4583333333334,1017.8333333333334,87.0,75.0,94.0,77.0,57.0,50.0,17.0,20.0,18.0,4.0,7.0,3.0,7.0,8.0,7.0,-1.0,1.0,0.0,1017.0,1018.0,1019.0,1015.0,1015.0,1017.0,0.0,0.0,0.0
2009-04-09,9.916666666666666,15.0,3.0,9.5,10.666666666666666,12.5,1.7916666666666667,3.4583333333333335,4.791666666666667,1020.0,1015.75,1016.4583333333334,89.0,87.0,75.0,72.0,77.0,57.0,15.0,17.0,20.0,5.0,4.0,7.0,5.0,7.0,8.0,0.0,-1.0,1.0,1023.0,1017.0,1018.0,1017.0,1015.0,1015.0,0.0,0.0,0.0
2009-04-10,10.416666666666666,15.0,5.0,9.916666666666666,9.5,10.666666666666666,0.0,1.7916666666666667,3.4583333333333335,1022.625,1020.0,1015.75,79.0,89.0,87.0,51.0,72.0,77.0,15.0,15.0,17.0,3.0,5.0,4.0,3.0,5.0,7.0,-2.0,0.0,-1.0,1024.0,1023.0,1017.0,1021.0,1017.0,1015.0,0.0,0.0,0.0
2009-04-11,6.958333333333333,12.0,3.0,10.416666666666666,9.916666666666666,9.5,0.7083333333333334,0.0,1.7916666666666667,1021.5833333333334,1022.625,1020.0,60.0,79.0,89.0,52.0,51.0,72.0,15.0,15.0,15.0,5.0,3.0,5.0,3.0,3.0,5.0,-4.0,-2.0,0.0,1025.0,1024.0,1023.0,1020.0,1021.0,1017.0,0.0,0.0,0.0
2009-04-12,7.833333333333333,13.0,3.0,6.958333333333333,10.416666666666666,9.916666666666666,-5.291666666666667,0.7083333333333334,0.0,1026.1666666666667,1021.5833333333334,1022.625,52.0,60.0,79.0,46.0,52.0,51.0,12.0,15.0,15.0,3.0,5.0,3.0,-4.0,3.0,3.0,-6.0,-4.0,-2.0,1027.0,1025.0,1024.0,1025.0,1020.0,1021.0,0.0,0.0,0.0
2009-04-13,8.875,12.0,6.0,7.833333333333333,6.958333333333333,10.416666666666666,-6.625,-5.291666666666667,0.7083333333333334,1024.5416666666667,1026.1666666666667,1021.5833333333334,56.0,52.0,60.0,38.0,46.0,52.0,13.0,12.0,15.0,3.0,3.0,5.0,-5.0,-4.0,3.0,-9.0,-6.0,-4.0,1026.0,1027.0,1025.0,1022.0,1025.0,1020.0,0.0,0.0,0.0
2009-04-14,10.5,18.0,5.0,8.875,7.833333333333333,6.958333333333333,-3.375,-6.625,-5.291666666666667,1018.7916666666666,1024.5416666666667,1026.1666666666667,49.0,56.0,52.0,47.0,38.0,46.0,12.0,13.0,12.0,6.0,3.0,3.0,-1.0,-5.0,-4.0,-6.0,-9.0,-6.0,1022.0,1026.0,1027.0,1015.0,1022.0,1025.0,0.0,0.0,0.0
2009-04-15,8.791666666666666,14.0,5.0,10.5,8.875,7.833333333333333,-3.25,-3.375,-6.625,1011.75,1018.7916666666666,1024.5416666666667,57.0,49.0,56.0,42.0,47.0,38.0,18.0,12.0,13.0,5.0,6.0,3.0,-1.0,-1.0,-5.0,-5.0,-6.0,-9.0,1015.0,1022.0,1026.0,1010.0,1015.0,1022.0,0.0,0.0,0.0
2009-04-16,12.166666666666666,19.0,4.0,8.791666666666666,10.5,8.875,0.4583333333333333,-3.25,-3.375,1011.0,1011.75,1018.7916666666666,84.0,57.0,49.0,61.0,42.0,47.0,14.0,18.0,12.0,5.0,5.0,6.0,4.0,-1.0,-1.0,-1.0,-5.0,-6.0,1012.0,1015.0,1022.0,1010.0,1010.0,1015.0,0.0,0.0,0.0
2009-04-17,13.583333333333334,20.0,5.0,12.166666666666666,8.791666666666666,10.5,-0.16666666666666666,0.4583333333333333,-3.25,1013.7916666666666,1011.0,1011.75,95.0,84.0,57.0,67.0,61.0,42.0,19.0,14.0,18.0,4.0,5.0,5.0,4.0,4.0,-1.0,-4.0,-1.0,-5.0,1016.0,1012.0,1015.0,1012.0,1010.0,1010.0,0.0,0.0,0.0
2009-04-18,14.583333333333334,19.0,10.0,13.583333333333334,12.166666666666666,8.791666666666666,0.5,-0.16666666666666666,0.4583333333333333,1013.6666666666666,1013.7916666666666,1011.0,80.0,95.0,84.0,35.0,67.0,61.0,20.0,19.0,14.0,5.0,4.0,5.0,5.0,4.0,4.0,-3.0,-4.0,-1.0,1016.0,1016.0,1012.0,1011.0,1012.0,1010.0,0.0,0.0,0.0
2009-04-19,6.958333333333333,11.0,0.0,14.583333333333334,13.583333333333334,12.166666666666666,3.75,0.5,-0.16666666666666666,1009.25,1013.6666666666666,1013.7916666666666,86.0,80.0,95.0,76.0,35.0,67.0,19.0,20.0,19.0,10.0,5.0,4.0,9.0,5.0,4.0,-3.0,-3.0,-4.0,1012.0,1016.0,1016.0,1008.0,1011.0,1012.0,0.0,0.0,0.0
2009-04-20,8.541666666666666,15.0,0.0,6.958333333333333,14.583333333333334,13.583333333333334,-6.083333333333333,3.75,0.5,1022.75,1009.25,1013.6666666666666,71.0,86.0,80.0,47.0,76.0,35.0,11.0,19.0,20.0,0.0,10.0,5.0,6.0,9.0,5.0,-11.0,-3.0,-3.0,1028.0,1012.0,1016.0,1013.0,1008.0,1011.0,0.0,0.0,0.0
2009-04-21,6.416666666666667,10.0,-1.0,8.541666666666666,6.958333333333333,14.583333333333334,-7.5,-6.083333333333333,3.75,1022.7083333333334,1022.75,1009.25,51.0,71.0,86.0,43.0,47.0,76.0,15.0,11.0,19.0,0.0,0.0,10.0,-3.0,6.0,9.0,-10.0,-11.0,-3.0,1028.0,1028.0,1012.0,1019.0,1013.0,1008.0,0.0,0.0,0.0
2009-04-22,5.458333333333333,13.0,-2.0,6.416666666666667,8.541666666666666,6.958333333333333,-7.083333333333333,-7.5,-6.083333333333333,1022.7916666666666,1022.7083333333334,1022.75,67.0,51.0,71.0,49.0,43.0,47.0,10.0,15.0,11.0,-1.0,0.0,0.0,0.0,-3.0,6.0,-12.0,-10.0,-11.0,1026.0,1028.0,1028.0,1019.0,1019.0,1013.0,0.0,0.0,0.0
2009-04-23,8.333333333333334,17.0,-1.0,5.458333333333333,6.416666666666667,8.541666666666666,-8.375,-7.083333333333333,-7.5,1024.0833333333333,1022.7916666666666,1022.7083333333334,55.0,67.0,51.0,46.0,49.0,43.0,13.0,10.0,15.0,-2.0,-1.0,0.0,-5.0,0.0,-3.0,-10.0,-12.0,-10.0,1027.0,1026.0,1028.0,1022.0,1019.0,1019.0,0.0,0.0,0.0
2009-04-24,9.041666666666666,15.0,2.0,8.333333333333334,5.458333333333333,6.416666666666667,-4.916666666666667,-8.375,-7.083333333333333,1019.5833333333334,1024.0833333333333,1022.7916666666666,70.0,55.0,67.0,50.0,46.0,49.0,17.0,13.0,10.0,-1.0,-2.0,-1.0,1.0,-5.0,0.0,-7.0,-10.0,-12.0,1021.0,1027.0,1026.0,1018.0,1022.0,1019.0,0.0,0.0,0.0
2009-04-25,9.416666666666666,17.0,3.0,9.041666666666666,8.333333333333334,5.458333333333333,-0.2916666666666667,-4.916666666666667,-8.375,1019.6666666666666,1019.5833333333334,1024.0833333333333,71.0,70.0,55.0,64.0,50.0,46.0,15.0,17.0,13.0,2.0,-1.0,-2.0,4.0,1.0,-5.0,-6.0,-7.0,-10.0,1023.0,1021.0,1027.0,1018.0,1018.0,1022.0,0.0,0.0,0.0
2009-04-26,12.666666666666666,22.0,2.0,9.416666666666666,9.041666666666666,8.333333333333334,-3.9583333333333335,-0.2916666666666667,-4.916666666666667,1024.7083333333333,1019.6666666666666,1019.5833333333334,63.0,71.0,70.0,57.0,64.0,50.0,17.0,15.0,17.0,3.0,2.0,-1.0,0.0,4.0,1.0,-6.0,-6.0,-7.0,1026.0,1023.0,1021.0,1023.0,1018.0,1018.0,0.0,0.0,0.0
2009-04-27,14.916666666666666,22.0,7.0,12.666666666666666,9.416666666666666,9.041666666666666,-1.9583333333333333,-3.9583333333333335,-0.2916666666666667,1026.5416666666667,1024.7083333333333,1019.6666666666666,60.0,63.0,71.0,42.0,57.0,64.0,22.0,17.0,15.0,2.0,3.0,2.0,-1.0,0.0,4.0,-4.0,-6.0,-6.0,1028.0,1026.0,1023.0,1025.0,1023.0,1018.0,0.0,0.0,0.0
2009-04-28,16.416666666666668,25.0,7.0,14.916666666666666,12.666666666666666,9.416666666666666,-0.2916666666666667,-1.9583333333333333,-3.9583333333333335,1024.9166666666667,1026.5416666666667,1024.7083333333333,45.0,60.0,63.0,43.0,42.0,57.0,22.0,22.0,17.0,7.0,2.0,3.0,2.0,-1.0,0.0,-2.0,-4.0,-6.0,1027.0,1028.0,1026.0,1022.0,1025.0,1023.0,0.0,0.0,0.0
2009-04-29,18.541666666666668,26.0,10.0,16.416666666666668,14.916666666666666,12.666666666666666,3.0416666666666665,-0.2916666666666667,-1.9583333333333333,1019.625,1024.9166666666667,1026.5416666666667,74.0,45.0,60.0,50.0,43.0,42.0,25.0,22.0,22.0,7.0,7.0,2.0,11.0,2.0,-1.0,0.0,-2.0,-4.0,1023.0,1027.0,1028.0,1016.0,1022.0,1025.0,0.0,0.0,0.0
2009-04-30,18.208333333333332,25.0,13.0,18.541666666666668,16.416666666666668,14.916666666666666,3.4583333333333335,3.0416666666666665,-0.2916666666666667,1013.0833333333334,1019.625,1024.9166666666667,53.0,74.0,45.0,49.0,50.0,43.0,26.0,25.0,22.0,10.0,7.0,7.0,5.0,11.0,2.0,2.0,0.0,-2.0,1016.0,1023.0,1027.0,1010.0,1016.0,1022.0,0.0,0.0,0.0
2009-05-01,11.666666666666666,14.0,8.0,18.208333333333332,18.541666666666668,16.416666666666668,3.625,3.4583333333333335,3.0416666666666665,1007.4583333333334,1013.0833333333334,1019.625,63.0,53.0,74.0,49.0,49.0,50.0,25.0,26.0,25.0,13.0,10.0,7.0,6.0,5.0,11.0,2.0,2.0,0.0,1009.0,1016.0,1023.0,1005.0,1010.0,1016.0,0.0,0.0,0.0
2009-05-02,13.166666666666666,19.0,8.0,11.666666666666666,18.208333333333332,18.541666666666668,4.583333333333333,3.625,3.4583333333333335,1010.875,1007.4583333333334,1013.0833333333334,78.0,63.0,53.0,58.0,49.0,49.0,14.0,25.0,26.0,8.0,13.0,10.0,7.0,6.0,5.0,3.0,2.0,2.0,1014.0,1009.0,1016.0,1007.0,1005.0,1010.0,0.0,0.0,0.0
2009-05-03,13.541666666666666,21.0,6.0,13.166666666666666,11.666666666666666,18.208333333333332,1.25,4.583333333333333,3.625,1018.5,1010.875,1007.4583333333334,70.0,78.0,63.0,51.0,58.0,49.0,19.0,14.0,25.0,8.0,8.0,13.0,3.0,7.0,6.0,0.0,3.0,2.0,1022.0,1014.0,1009.0,1015.0,1007.0,1005.0,0.0,0.0,0.0
2009-05-04,14.75,24.0,6.0,13.541666666666666,13.166666666666666,11.666666666666666,-0.2916666666666667,1.25,4.583333333333333,1020.5416666666666,1018.5,1010.875,68.0,70.0,78.0,48.0,51.0,58.0,21.0,19.0,14.0,6.0,8.0,8.0,4.0,3.0,7.0,-4.0,0.0,3.0,1022.0,1022.0,1014.0,1019.0,1015.0,1007.0,0.0,0.0,0.0
2009-05-05,15.583333333333334,21.0,6.0,14.75,13.541666666666666,13.166666666666666,0.8333333333333334,-0.2916666666666667,1.25,1015.5,1020.5416666666666,1018.5,74.0,68.0,70.0,56.0,48.0,51.0,24.0,21.0,19.0,6.0,6.0,8.0,5.0,4.0,3.0,-1.0,-4.0,0.0,1019.0,1022.0,1022.0,1013.0,1019.0,1015.0,0.0,0.0,0.0
2009-05-06,14.125,20.0,9.0,15.583333333333334,14.75,13.541666666666666,2.25,0.8333333333333334,-0.2916666666666667,1011.0416666666666,1015.5,1020.5416666666666,64.0,74.0,68.0,58.0,56.0,48.0,21.0,24.0,21.0,6.0,6.0,6.0,6.0,5.0,4.0,0.0,-1.0,-4.0,1012.0,1019.0,1022.0,1010.0,1013.0,1019.0,0.0,0.0,0.0
2009-05-07,9.833333333333334,14.0,7.0,14.125,15.583333333333334,14.75,4.083333333333333,2.25,0.8333333333333334,1009.375,1011.0416666666666,1015.5,71.0,64.0,74.0,66.0,58.0,56.0,20.0,21.0,24.0,9.0,6.0,6.0,6.0,6.0,5.0,2.0,0.0,-1.0,1011.0,1012.0,1019.0,1007.0,1010.0,1013.0,0.0,0.0,0.0
2009-05-08,14.625,20.0,8.0,9.833333333333334,14.125,15.583333333333334,5.833333333333333,4.083333333333333,2.25,1007.6666666666666,1009.375,1011.0416666666666,92.0,71.0,64.0,90.0,66.0,58.0,14.0,20.0,21.0,7.0,9.0,6.0,8.0,6.0,6.0,3.0,2.0,0.0,1012.0,1011.0,1012.0,1005.0,1007.0,1010.0,0.0,0.0,0.0
2009-05-09,16.75,22.0,11.0,14.625,9.833333333333334,14.125,5.958333333333333,5.833333333333333,4.083333333333333,1015.2916666666666,1007.6666666666666,1009.375,94.0,92.0,71.0,56.0,90.0,66.0,20.0,14.0,20.0,8.0,7.0,9.0,8.0,8.0,6.0,3.0,3.0,2.0,1018.0,1012.0,1011.0,1012.0,1005.0,1007.0,0.0,0.0,0.0
2009-05-10,17.583333333333332,23.0,11.0,16.75,14.625,9.833333333333334,5.75,5.958333333333333,5.833333333333333,1018.5,1015.2916666666666,1007.6666666666666,70.0,94.0,92.0,59.0,56.0,90.0,22.0,20.0,14.0,11.0,8.0,7.0,8.0,8.0,8.0,4.0,3.0,3.0,1020.0,1018.0,1012.0,1018.0,1012.0,1005.0,0.0,0.0,0.0
2009-05-11,19.041666666666668,25.0,14.0,17.583333333333332,16.75,14.625,8.333333333333334,5.75,5.958333333333333,1019.8333333333334,1018.5,1015.2916666666666,81.0,70.0,94.0,55.0,59.0,56.0,23.0,22.0,20.0,11.0,11.0,8.0,9.0,8.0,8.0,8.0,4.0,3.0,1021.0,1020.0,1018.0,1018.0,1018.0,1012.0,0.0,0.0,0.0
2009-05-12,15.166666666666666,21.0,9.0,19.041666666666668,17.583333333333332,16.75,11.458333333333334,8.333333333333334,5.75,1016.0416666666666,1019.8333333333334,1018.5,97.0,81.0,70.0,51.0,55.0,59.0,25.0,23.0,22.0,14.0,11.0,11.0,17.0,9.0,8.0,8.0,8.0,4.0,1018.0,1021.0,1020.0,1014.0,1018.0,1018.0,0.0,0.0,0.0
2009-05-13,10.083333333333334,13.0,7.0,15.166666666666666,19.041666666666668,17.583333333333332,12.416666666666666,11.458333333333334,8.333333333333334,1010.5833333333334,1016.0416666666666,1019.8333333333334,98.0,97.0,81.0,75.0,51.0,55.0,21.0,25.0,23.0,9.0,14.0,11.0,16.0,17.0,9.0,5.0,8.0,8.0,1014.0,1018.0,1021.0,1008.0,1014.0,1018.0,0.0,0.0,0.0
